,Yearmonth,Yearmonth_LE,continentExp,continentExp_LE,countriesAndTerritories,countriesAndTerritories_LE,cases,deaths,geoId,countryterritoryCode,popData2019,14_days_1000,case/population%,deaths/population%,kmeans_cluster,predict LR
36368,20203,6,Europe,3,Malta,111,11,0,MT,MLT,493559.0,0.0,0.002,0.0,3,348.11756989187376
36369,20203,6,Europe,3,Malta,111,1,0,MT,MLT,493559.0,0.0,0.0,0.0,3,348.11756989187376
36370,20203,6,Europe,3,Malta,111,10,0,MT,MLT,493559.0,0.0,0.002,0.0,3,348.11756989187376
36371,20203,6,Europe,3,Malta,111,1,0,MT,MLT,493559.0,0.0,0.0,0.0,3,348.11756989187376
36372,20203,6,Europe,3,Malta,111,1,0,MT,MLT,493559.0,0.0,0.0,0.0,3,348.11756989187376
36373,20203,6,Europe,3,Malta,111,1,0,MT,MLT,493559.0,0.0,0.0,0.0,3,348.11756989187376
36374,20203,6,Europe,3,Malta,111,2,0,MT,MLT,493559.0,0.0,0.0,0.0,3,348.11756989187376
36375,20203,6,Europe,3,Malta,111,0,0,MT,MLT,493559.0,0.0,0.0,0.0,3,348.11756989187376
36376,20203,6,Europe,3,Malta,111,2,0,MT,MLT,493559.0,0.0,0.0,0.0,3,348.11756989187376
36377,20203,6,Europe,3,Malta,111,1,0,MT,MLT,493559.0,0.0,0.0,0.0,3,348.11756989187376
36378,202012,4,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,0.0,0.0,0.0,3,348.11756989187376
36379,202012,4,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,0.0,0.0,0.0,3,348.11756989187376
36380,202012,4,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,0.0,0.0,0.0,3,348.11756989187376
36381,202012,4,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,0.0,0.0,0.0,3,348.11756989187376
36382,202012,4,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,0.0,0.0,0.0,3,348.11756989187376
36383,202012,4,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,0.0,0.0,0.0,3,348.11756989187376
36384,202012,4,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,0.0,0.0,0.0,3,348.11756989187376
36385,202012,4,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,0.0,0.0,0.0,3,348.11756989187376
36386,202012,4,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,0.0,0.0,0.0,3,348.11756989187376
36387,202012,4,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,0.0,0.0,0.0,3,348.11756989187376
36388,202012,4,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,0.0,0.0,0.0,3,348.11756989187376
36389,202012,4,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,0.0,0.0,0.0,3,348.11756989187376
36390,202012,4,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,0.0,0.0,0.0,3,348.11756989187376
36391,202012,4,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,5.10282186,0.0,0.0,3,357.4487060611165
36392,202011,3,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,5.10282186,0.0,0.0,3,357.4487060611165
36393,202011,3,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,5.10282186,0.0,0.0,3,357.4487060611165
36394,202011,3,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,5.10282186,0.0,0.0,3,357.4487060611165
36395,202011,3,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,5.10282186,0.0,0.0,3,357.4487060611165
36396,202011,3,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,5.10282186,0.0,0.0,3,357.4487060611165
36397,202011,3,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,5.10282186,0.0,0.0,3,357.4487060611165
36398,202011,3,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,5.10282186,0.0,0.0,3,357.4487060611165
36399,202011,3,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,5.10282186,0.0,0.0,3,357.4487060611165
36400,202011,3,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,5.10282186,0.0,0.0,3,357.4487060611165
36401,202011,3,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,5.10282186,0.0,0.0,3,357.4487060611165
36402,202011,3,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,5.10282186,0.0,0.0,3,357.4487060611165
36403,202011,3,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,5.10282186,0.0,0.0,3,357.4487060611165
36404,202011,3,Oceania,4,Marshall_Islands,112,3,0,MH,MHL,58791.0,5.10282186,0.005,0.0,3,357.4487060611165
36405,202011,3,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,0.0,0.0,0.0,3,348.11756989187376
36406,202011,3,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,0.0,0.0,0.0,3,348.11756989187376
36407,202011,3,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,0.0,0.0,0.0,3,348.11756989187376
36408,202011,3,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,0.0,0.0,0.0,3,348.11756989187376
36409,202011,3,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,0.0,0.0,0.0,3,348.11756989187376
36410,202011,3,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,0.0,0.0,0.0,3,348.11756989187376
36411,202011,3,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,1.70094062,0.0,0.0,3,357.899914837668
36412,202011,3,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,0.0,0.0,0.0,3,348.11756989187376
36413,202011,3,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,0.0,0.0,0.0,3,348.11756989187376
36414,202011,3,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,0.0,0.0,0.0,3,348.11756989187376
36415,202011,3,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,0.0,0.0,0.0,3,348.11756989187376
36416,202011,3,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,0.0,0.0,0.0,3,348.11756989187376
36417,202011,3,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,0.0,0.0,0.0,3,348.11756989187376
36418,202011,3,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,0.0,0.0,0.0,3,348.11756989187376
36419,202011,3,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,0.0,0.0,0.0,3,348.11756989187376
36420,202011,3,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,0.0,0.0,0.0,3,348.11756989187376
36421,202011,3,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,0.0,0.0,0.0,3,348.11756989187376
36422,202010,2,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,0.0,0.0,0.0,3,348.11756989187376
36423,202010,2,Oceania,4,Marshall_Islands,112,0,0,MH,MHL,58791.0,0.0,0.0,0.0,3,348.11756989187376
36424,202010,2,Oceania,4,Marshall_Islands,112,1,0,MH,MHL,58791.0,0.0,0.002,0.0,3,348.11756989187376
36425,202012,4,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,49.29626325,0.0,0.0,0,405.9385815005984
36427,202012,4,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,40.70090404,0.0,0.0,0,405.9385815005984
36429,202012,4,Africa,0,Mauritania,113,197,3,MR,MRT,4525698.0,37.14344174,0.004,0.0,1,435.6534994584444
36430,202012,4,Africa,0,Mauritania,113,163,6,MR,MRT,4525698.0,32.79052204,0.004,0.0,1,424.79467160800203
36432,202012,4,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,13.56696801,0.0,0.0,0,405.9385815005984
36433,202012,4,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,13.56696801,0.0,0.0,0,405.9385815005984
36434,202012,4,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,14.93692244,0.0,0.0,0,405.9385815005984
36435,202012,4,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,14.93692244,0.0,0.0,0,405.9385815005984
36436,202012,4,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,16.74879764,0.0,0.0,0,405.9385815005984
36437,202012,4,Africa,0,Mauritania,113,109,0,MR,MRT,4525698.0,16.74879764,0.002,0.0,0,405.9385815005984
36438,202012,4,Africa,0,Mauritania,113,52,2,MR,MRT,4525698.0,15.820764000000002,0.001,0.0,0,579.7788499894311
36439,202011,3,Africa,0,Mauritania,113,89,3,MR,MRT,4525698.0,14.67176997,0.002,0.0,0,580.2493243826003
36440,202011,3,Africa,0,Mauritania,113,34,0,MR,MRT,4525698.0,12.70522249,0.001,0.0,0,405.9385815005984
36441,202011,3,Africa,0,Mauritania,113,178,1,MR,MRT,4525698.0,11.95395716,0.004,0.0,1,433.4443188158896
36442,202011,3,Africa,0,Mauritania,113,53,2,MR,MRT,4525698.0,8.0208622,0.001,0.0,0,579.7788499894311
36443,202011,3,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,7.66732557,0.0,0.0,0,405.9385815005984
36444,202011,3,Africa,0,Mauritania,113,65,0,MR,MRT,4525698.0,8.28601467,0.001,0.0,0,405.9385815005984
36445,202011,3,Africa,0,Mauritania,113,34,0,MR,MRT,4525698.0,6.84977212,0.001,0.0,0,405.9385815005984
36446,202011,3,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,6.40785134,0.0,0.0,0,405.9385815005984
36447,202011,3,Africa,0,Mauritania,113,62,1,MR,MRT,4525698.0,6.54042758,0.001,0.0,0,578.4929901951075
36448,202011,3,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,5.39143354,0.0,0.0,0,405.9385815005984
36449,202011,3,Africa,0,Mauritania,113,82,3,MR,MRT,4525698.0,5.9880265999999995,0.002,0.0,0,580.2493243826003
36450,202011,3,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,4.59597613,0.0,0.0,0,405.9385815005984
36451,202011,3,Africa,0,Mauritania,113,67,0,MR,MRT,4525698.0,5.01580088,0.001,0.0,0,405.9385815005984
36452,202011,3,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,3.53536626,0.0,0.0,0,405.9385815005984
36453,202011,3,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,3.71213457,0.0,0.0,0,405.9385815005984
36454,202011,3,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,3.71213457,0.0,0.0,0,405.9385815005984
36455,202011,3,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,4.59597613,0.0,0.0,0,405.9385815005984
36456,202011,3,Africa,0,Mauritania,113,37,0,MR,MRT,4525698.0,4.59597613,0.001,0.0,0,405.9385815005984
36457,202011,3,Africa,0,Mauritania,113,28,0,MR,MRT,4525698.0,3.77842269,0.001,0.0,0,405.9385815005984
36458,202011,3,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,3.15973359,0.0,0.0,0,405.9385815005984
36459,202011,3,Africa,0,Mauritania,113,14,0,MR,MRT,4525698.0,3.46907814,0.0,0.0,0,405.9385815005984
36460,202011,3,Africa,0,Mauritania,113,6,0,MR,MRT,4525698.0,3.18182963,0.0,0.0,0,405.9385815005984
36461,202011,3,Africa,0,Mauritania,113,10,0,MR,MRT,4525698.0,3.0492534,0.0,0.0,0,405.9385815005984
36462,202011,3,Africa,0,Mauritania,113,27,0,MR,MRT,4525698.0,3.35859794,0.001,0.0,0,405.9385815005984
36463,202011,3,Africa,0,Mauritania,113,19,1,MR,MRT,4525698.0,2.76200489,0.0,0.0,0,577.897993240713
36464,202011,3,Africa,0,Mauritania,113,19,1,MR,MRT,4525698.0,2.4305642999999995,0.0,0.0,0,577.897993240713
36465,202011,3,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,2.29798807,0.0,0.0,0,406.38979027714987
36466,202011,3,Africa,0,Mauritania,113,8,0,MR,MRT,4525698.0,2.58523658,0.0,0.0,0,407.2695363698816
36467,202011,3,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,2.51894846,0.0,0.0,0,407.2695363698816
36468,202011,3,Africa,0,Mauritania,113,40,0,MR,MRT,4525698.0,2.51894846,0.001,0.0,0,407.2695363698816
36469,202010,2,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,2.0328356,0.0,0.0,0,406.38979027714987
36470,202010,2,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,2.47475638,0.0,0.0,0,407.2695363698816
36471,202010,2,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,2.47475638,0.0,0.0,0,407.2695363698816
36472,202010,2,Africa,0,Mauritania,113,14,0,MR,MRT,4525698.0,2.71781281,0.0,0.0,0,407.2695363698816
36473,202010,2,Africa,0,Mauritania,113,1,0,MR,MRT,4525698.0,2.49685242,0.0,0.0,0,407.2695363698816
36474,202010,2,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,2.47475638,0.0,0.0,0,407.2695363698816
36475,202010,2,Africa,0,Mauritania,113,24,0,MR,MRT,4525698.0,3.07134944,0.001,0.0,0,405.9385815005984
36476,202010,2,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,2.5410445,0.0,0.0,0,407.2695363698816
36477,202010,2,Africa,0,Mauritania,113,4,0,MR,MRT,4525698.0,2.5410445,0.0,0.0,0,407.2695363698816
36478,202010,2,Africa,0,Mauritania,113,13,0,MR,MRT,4525698.0,2.45266034,0.0,0.0,0,407.2695363698816
36479,202010,2,Africa,0,Mauritania,113,13,0,MR,MRT,4525698.0,2.16541183,0.0,0.0,0,406.38979027714987
36480,202010,2,Africa,0,Mauritania,113,5,0,MR,MRT,4525698.0,1.87816332,0.0,0.0,0,406.38979027714987
36481,202010,2,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,1.83397125,0.0,0.0,0,406.38979027714987
36482,202010,2,Africa,0,Mauritania,113,18,0,MR,MRT,4525698.0,2.0328356,0.0,0.0,0,406.38979027714987
36483,202010,2,Africa,0,Mauritania,113,20,0,MR,MRT,4525698.0,1.76768313,0.0,0.0,0,406.38979027714987
36484,202010,2,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,1.39205046,0.0,0.0,0,406.38979027714987
36485,202010,2,Africa,0,Mauritania,113,11,0,MR,MRT,4525698.0,1.70139501,0.0,0.0,0,406.38979027714987
36486,202010,2,Africa,0,Mauritania,113,4,0,MR,MRT,4525698.0,1.76768313,0.0,0.0,0,406.38979027714987
36487,202010,2,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,1.90025936,0.0,0.0,0,406.38979027714987
36488,202010,2,Africa,0,Mauritania,113,27,1,MR,MRT,4525698.0,1.94445144,0.001,0.0,0,578.1001685449712
36489,202010,2,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,1.45833858,0.0,0.0,0,406.38979027714987
36490,202010,2,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,1.98864352,0.0,0.0,0,406.38979027714987
36491,202010,2,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,1.98864352,0.0,0.0,0,406.38979027714987
36492,202010,2,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,2.16541183,0.0,0.0,0,406.38979027714987
36493,202010,2,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,3.07134944,0.0,0.0,0,405.9385815005984
36494,202010,2,Africa,0,Mauritania,113,3,1,MR,MRT,4525698.0,3.07134944,0.0,0.0,0,576.5670383714298
36495,202010,2,Africa,0,Mauritania,113,9,0,MR,MRT,4525698.0,3.35859794,0.0,0.0,0,405.9385815005984
36496,202010,2,Africa,0,Mauritania,113,6,0,MR,MRT,4525698.0,3.31440587,0.0,0.0,0,405.9385815005984
36497,202010,2,Africa,0,Mauritania,113,3,0,MR,MRT,4525698.0,3.18182963,0.0,0.0,0,405.9385815005984
36498,202010,2,Africa,0,Mauritania,113,14,0,MR,MRT,4525698.0,3.75632665,0.0,0.0,0,405.9385815005984
36499,202010,2,Africa,0,Mauritania,113,14,0,MR,MRT,4525698.0,3.73423061,0.0,0.0,0,405.9385815005984
36500,20209,12,Africa,0,Mauritania,113,10,0,MR,MRT,4525698.0,3.42488606,0.0,0.0,0,405.9385815005984
36501,20209,12,Africa,0,Mauritania,113,2,0,MR,MRT,4525698.0,3.73423061,0.0,0.0,0,405.9385815005984
36502,20209,12,Africa,0,Mauritania,113,5,0,MR,MRT,4525698.0,4.10986327,0.0,0.0,0,405.9385815005984
36503,20209,12,Africa,0,Mauritania,113,24,0,MR,MRT,4525698.0,4.22034347,0.001,0.0,0,405.9385815005984
36504,20209,12,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,4.66226425,0.0,0.0,0,405.9385815005984
36505,20209,12,Africa,0,Mauritania,113,8,0,MR,MRT,4525698.0,5.10418503,0.0,0.0,0,405.9385815005984
36506,20209,12,Africa,0,Mauritania,113,41,0,MR,MRT,4525698.0,5.76706621,0.001,0.0,0,405.9385815005984
36507,20209,12,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,5.19256919,0.0,0.0,0,405.9385815005984
36508,20209,12,Africa,0,Mauritania,113,16,0,MR,MRT,4525698.0,5.34724146,0.0,0.0,0,405.9385815005984
36509,20209,12,Africa,0,Mauritania,113,7,0,MR,MRT,4525698.0,5.17047315,0.0,0.0,0,405.9385815005984
36510,20209,12,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,5.01580088,0.0,0.0,0,405.9385815005984
36511,20209,12,Africa,0,Mauritania,113,29,0,MR,MRT,4525698.0,5.19256919,0.001,0.0,0,405.9385815005984
36512,20209,12,Africa,0,Mauritania,113,13,0,MR,MRT,4525698.0,4.99370484,0.0,0.0,0,405.9385815005984
36513,20209,12,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,5.08208899,0.0,0.0,0,405.9385815005984
36514,20209,12,Africa,0,Mauritania,113,24,0,MR,MRT,4525698.0,5.39143354,0.001,0.0,0,405.9385815005984
36515,20209,12,Africa,0,Mauritania,113,19,0,MR,MRT,4525698.0,5.45772166,0.0,0.0,0,405.9385815005984
36516,20209,12,Africa,0,Mauritania,113,10,0,MR,MRT,4525698.0,5.61239393,0.0,0.0,0,405.9385815005984
36517,20209,12,Africa,0,Mauritania,113,44,0,MR,MRT,4525698.0,5.61239393,0.001,0.0,0,405.9385815005984
36518,20209,12,Africa,0,Mauritania,113,20,0,MR,MRT,4525698.0,5.41352958,0.0,0.0,0,405.9385815005984
36519,20209,12,Africa,0,Mauritania,113,38,1,MR,MRT,4525698.0,4.971608799999999,0.001,0.0,0,578.4929901951075
36520,20209,12,Africa,0,Mauritania,113,15,0,MR,MRT,4525698.0,4.50759198,0.0,0.0,0,405.9385815005984
36521,20209,12,Africa,0,Mauritania,113,7,0,MR,MRT,4525698.0,4.88322464,0.0,0.0,0,405.9385815005984
36522,20209,12,Africa,0,Mauritania,113,8,0,MR,MRT,4525698.0,5.23676127,0.0,0.0,0,405.9385815005984
36523,20209,12,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,5.50191374,0.0,0.0,0,405.9385815005984
36524,20209,12,Africa,0,Mauritania,113,8,0,MR,MRT,4525698.0,5.50191374,0.0,0.0,0,405.9385815005984
36525,20209,12,Africa,0,Mauritania,113,20,0,MR,MRT,4525698.0,5.32514543,0.0,0.0,0,405.9385815005984
36526,20209,12,Africa,0,Mauritania,113,17,0,MR,MRT,4525698.0,6.12060283,0.0,0.0,0,405.9385815005984
36527,20209,12,Africa,0,Mauritania,113,14,1,MR,MRT,4525698.0,5.74497017,0.0,0.0,0,578.4929901951075
36528,20209,12,Africa,0,Mauritania,113,27,0,MR,MRT,4525698.0,6.31946718,0.001,0.0,0,405.9385815005984
36529,20209,12,Africa,0,Mauritania,113,26,0,MR,MRT,4525698.0,7.66732557,0.001,0.0,0,405.9385815005984
36530,20208,11,Africa,0,Mauritania,113,10,1,MR,MRT,4525698.0,7.09282855,0.0,0.0,0,578.4929901951075
36531,20208,11,Africa,0,Mauritania,113,35,0,MR,MRT,4525698.0,8.61745525,0.001,0.0,0,405.9385815005984
36532,20208,11,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,7.84409388,0.0,0.0,0,405.9385815005984
36533,20208,11,Africa,0,Mauritania,113,17,0,MR,MRT,4525698.0,7.84409388,0.0,0.0,0,405.9385815005984
36534,20208,11,Africa,0,Mauritania,113,32,0,MR,MRT,4525698.0,7.99876616,0.001,0.0,0,405.9385815005984
36535,20208,11,Africa,0,Mauritania,113,23,0,MR,MRT,4525698.0,8.35230278,0.001,0.0,0,405.9385815005984
36536,20208,11,Africa,0,Mauritania,113,20,0,MR,MRT,4525698.0,8.99308792,0.0,0.0,0,405.9385815005984
36537,20208,11,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,8.55116713,0.0,0.0,0,405.9385815005984
36538,20208,11,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,8.55116713,0.0,0.0,0,405.9385815005984
36539,20208,11,Africa,0,Mauritania,113,56,0,MR,MRT,4525698.0,11.11430767,0.001,0.0,0,405.9385815005984
36540,20208,11,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,9.87692948,0.0,0.0,0,405.9385815005984
36541,20208,11,Africa,0,Mauritania,113,40,1,MR,MRT,4525698.0,9.87692948,0.001,0.0,0,578.4929901951075
36542,20208,11,Africa,0,Mauritania,113,88,0,MR,MRT,4525698.0,8.99308792,0.002,0.0,0,405.9385815005984
36543,20208,11,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,8.35230278,0.0,0.0,0,405.9385815005984
36544,20208,11,Africa,0,Mauritania,113,79,0,MR,MRT,4525698.0,8.63955129,0.002,0.0,0,405.9385815005984
36545,20208,11,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,6.893964200000001,0.0,0.0,0,405.9385815005984
36546,20208,11,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,7.22540479,0.0,0.0,0,405.9385815005984
36547,20208,11,Africa,0,Mauritania,113,24,0,MR,MRT,4525698.0,7.77780577,0.001,0.0,0,405.9385815005984
36548,20208,11,Africa,0,Mauritania,113,48,0,MR,MRT,4525698.0,7.71151765,0.001,0.0,0,405.9385815005984
36549,20208,11,Africa,0,Mauritania,113,52,0,MR,MRT,4525698.0,8.37439882,0.001,0.0,0,405.9385815005984
36550,20208,11,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,7.22540479,0.0,0.0,0,405.9385815005984
36551,20208,11,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,7.22540479,0.0,0.0,0,405.9385815005984
36552,20208,11,Africa,0,Mauritania,113,116,0,MR,MRT,4525698.0,9.52339286,0.003,0.0,0,405.9385815005984
36553,20208,11,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,6.96025232,0.0,0.0,0,405.9385815005984
36554,20208,11,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,7.84409388,0.0,0.0,0,405.9385815005984
36555,20208,11,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,10.14208195,0.0,0.0,0,405.9385815005984
36556,20208,11,Africa,0,Mauritania,113,59,0,MR,MRT,4525698.0,10.14208195,0.001,0.0,0,405.9385815005984
36557,20208,11,Africa,0,Mauritania,113,13,0,MR,MRT,4525698.0,8.83841564,0.0,0.0,0,405.9385815005984
36558,20208,11,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,9.65596909,0.0,0.0,0,405.9385815005984
36559,20208,11,Africa,0,Mauritania,113,15,0,MR,MRT,4525698.0,19.09097779,0.0,0.0,0,405.9385815005984
36560,20208,11,Africa,0,Mauritania,113,25,1,MR,MRT,4525698.0,18.7595372,0.001,0.0,0,578.4929901951075
36561,20207,10,Africa,0,Mauritania,113,21,0,MR,MRT,4525698.0,18.20713623,0.0,0.0,0,405.9385815005984
36562,20207,10,Africa,0,Mauritania,113,78,0,MR,MRT,4525698.0,17.743119399999998,0.002,0.0,0,405.9385815005984
36563,20207,10,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,16.01962835,0.0,0.0,0,405.9385815005984
36564,20207,10,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,18.03036791,0.0,0.0,0,405.9385815005984
36565,20207,10,Africa,0,Mauritania,113,104,0,MR,MRT,4525698.0,23.09036087,0.002,0.0,0,405.9385815005984
36566,20207,10,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,20.7923728,0.0,0.0,0,405.9385815005984
36567,20207,10,Africa,0,Mauritania,113,40,1,MR,MRT,4525698.0,20.7923728,0.001,0.0,0,578.4929901951075
36568,20207,10,Africa,0,Mauritania,113,104,0,MR,MRT,4525698.0,20.77027676,0.002,0.0,0,405.9385815005984
36569,20207,10,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,19.86433916,0.0,0.0,0,405.9385815005984
36570,20207,10,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,23.06826483,0.0,0.0,0,405.9385815005984
36571,20207,10,Africa,0,Mauritania,113,50,0,MR,MRT,4525698.0,23.06826483,0.001,0.0,0,405.9385815005984
36573,20207,10,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,13.67744821,0.0,0.0,0,405.9385815005984
36574,20207,10,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,21.52154209,0.0,0.0,0,405.9385815005984
36575,20207,10,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,21.52154209,0.0,0.0,0,405.9385815005984
36576,20207,10,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,28.65856272,0.0,0.0,0,405.9385815005984
36577,20207,10,Africa,0,Mauritania,113,91,2,MR,MRT,4525698.0,28.65856272,0.002,0.0,0,579.7788499894311
36578,20207,10,Africa,0,Mauritania,113,229,3,MR,MRT,4525698.0,26.64782316,0.005,0.0,1,435.6534994584444
36579,20207,10,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,26.93507167,0.0,0.0,0,405.9385815005984
36580,20207,10,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,26.93507167,0.0,0.0,0,405.9385815005984
36581,20207,10,Africa,0,Mauritania,113,39,5,MR,MRT,4525698.0,30.64720624,0.001,0.0,0,549.9510377065915
36582,20207,10,Africa,0,Mauritania,113,63,4,MR,MRT,4525698.0,29.78546072,0.001,0.0,0,551.556536867415
36583,20207,10,Africa,0,Mauritania,113,145,5,MR,MRT,4525698.0,38.27033974,0.003,0.0,1,424.79467160800203
36584,20207,10,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,41.87199411,0.0,0.0,0,405.9385815005984
36585,20207,10,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,41.87199411,0.0,0.0,0,405.9385815005984
36586,20207,10,Africa,0,Mauritania,113,52,1,MR,MRT,4525698.0,45.650416799999995,0.001,0.0,0,578.4929901951075
36588,20207,10,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,49.69399195,0.0,0.0,0,405.9385815005984
36589,20207,10,Africa,0,Mauritania,113,323,3,MR,MRT,4525698.0,49.69399195,0.007,0.0,1,435.6534994584444
36590,20207,10,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,46.22491381,0.0,0.0,0,405.9385815005984
36591,20207,10,Africa,0,Mauritania,113,0,0,MR,MRT,4525698.0,46.22491381,0.0,0.0,0,405.9385815005984
